#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
ES|CDLV||HHZ|29.16311|-13.44389|37.0|0.0|0.0|-90.0|NmtTCompact120s754VmsCentaur40VppLPha1mHzRFoff|301720000.0|1.0|M/S|100.0|2019-11-25T19:02:15|
ES|CDOS||HHE|28.29412|-16.7393|1620.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxTaurus40VppLowImp1mHz|301710000.0|1.0|M/S|100.0|2017-05-22T15:02:17|2020-11-05T15:52:06
ES|CDOS||HHN|28.29412|-16.7393|1620.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxTaurus40VppLowImp1mHz|301710000.0|1.0|M/S|100.0|2017-05-22T15:02:17|2020-11-05T15:52:06
ES|CDOS||HHZ|28.29412|-16.7393|1620.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxTaurus40VppLowImp1mHz|301710000.0|1.0|M/S|100.0|2017-05-22T15:02:17|2020-11-05T15:52:06
ES|CDOS|1K|HHE|28.29412|-16.7393|1620.0|0.0|90.0|0.0|GrlpRadianGrlpMinimus40Vpp|1810330000.0|1.0|M/S|100.0|2024-08-05T10:00:00|
ES|CDOS|1K|HHN|28.29412|-16.7393|1620.0|0.0|0.0|0.0|GrlpRadianGrlpMinimus40Vpp|1910670000.0|1.0|M/S|100.0|2024-08-05T10:00:00|
ES|CDOS|1K|HHZ|28.29412|-16.7393|1620.0|0.0|0.0|-90.0|GrlpRadianGrlpMinimus40Vpp|1455000000.0|1.0|M/S|100.0|2024-08-05T10:00:00|
ES|CENR||HHE|28.62581|-17.84609|1210.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2017-10-10T16:20:42|
ES|CENR||HHN|28.62581|-17.84609|1210.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2017-10-10T16:20:42|
ES|CENR||HHZ|28.62581|-17.84609|1210.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2017-10-10T16:20:42|
ES|CFLP||HHE|28.4972|-17.8431|735.0|0.0|90.0|0.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301239000.0|1.0|M/S|100.0|2017-11-06T00:00:00|2019-03-20T11:43:32
ES|CFLP||HHN|28.4972|-17.8431|735.0|0.0|0.0|0.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301239000.0|1.0|M/S|100.0|2017-11-06T00:00:00|2019-03-20T11:43:32
ES|CFLP||HHZ|28.4972|-17.8431|735.0|0.0|0.0|-90.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301239000.0|1.0|M/S|100.0|2017-11-06T00:00:00|2019-03-20T11:43:32
ES|CFOR||EHE|28.3142|-16.593|2130.0|0.0|90.0|0.0|XXXX|124867000.0|1.0|M/S|100.0|2008-07-17T00:00:00|2010-09-23T09:14:00
ES|CFOR||EHE|28.3142|-16.593|2130.0|0.0|90.0|0.0|LE3DliteMkII1s400VmsM1141NmxTaurus4VppHighImp1mHz|1601880000.0|10.0|M/S|100.0|2017-03-29T13:06:23|2017-07-13T11:04:15.9999
ES|CFOR||EHE|28.3142|-16.593|2130.0|0.0|90.0|0.0|LE3DliteMkII1s400VmsM1141NmxCentaur4Vpp1mHz|1601910000.0|10.0|M/S|100.0|2017-07-13T12:32:37|2026-05-28T13:58:11
ES|CFOR||EHN|28.3142|-16.593|2130.0|0.0|0.0|0.0|XXXX|124867000.0|1.0|M/S|100.0|2008-07-17T00:00:00|2010-09-23T09:14:00
ES|CFOR||EHN|28.3142|-16.593|2130.0|0.0|0.0|0.0|LE3DliteMkII1s400VmsM1141NmxTaurus4VppHighImp1mHz|1601880000.0|10.0|M/S|100.0|2017-03-29T13:06:23|2017-07-13T11:04:15.9999
ES|CFOR||EHN|28.3142|-16.593|2130.0|0.0|0.0|0.0|LE3DliteMkII1s400VmsM1141NmxCentaur4Vpp1mHz|1601910000.0|10.0|M/S|100.0|2017-07-13T12:32:37|2026-05-28T13:58:11
ES|CFOR||EHZ|28.3142|-16.593|2130.0|0.0|0.0|-90.0|XXXX|124867000.0|1.0|M/S|100.0|2008-07-17T00:00:00|2010-09-23T09:14:00
ES|CFOR||EHZ|28.3142|-16.593|2130.0|0.0|0.0|-90.0|LE3DliteMkII1s400VmsM1141NmxTaurus4VppHighImp1mHz|1601880000.0|10.0|M/S|100.0|2017-03-29T13:06:23|2017-07-13T11:04:15.9999
ES|CFOR||EHZ|28.3142|-16.593|2130.0|0.0|0.0|-90.0|LE3DliteMkII1s400VmsM1141NmxCentaur4Vpp1mHz|1601910000.0|10.0|M/S|100.0|2017-07-13T12:32:37|2026-05-28T13:58:11
ES|CFOR||HHE|28.3142|-16.593|2130.0|0.0|90.0|0.0|NmxTCompact@120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2026-05-28T14:00:00|
ES|CFOR||HHN|28.3142|-16.593|2130.0|0.0|0.0|0.0|NmxTCompact@120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2026-05-28T14:00:00|
ES|CFOR||HHZ|28.3142|-16.593|2130.0|0.0|0.0|-90.0|NmxTCompact@120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2026-05-28T14:00:00|
ES|CFTV||HHE|28.417675|-14.085531|531.5|0.0|104.4|0.0|GrlpCMG3T100s1500VmsGrlpDM24Mk3FixGainTap6|476343000.0|1.0|M/S|100.0|2014-11-06T13:38:43|2015-04-04T17:23:08
ES|CFTV||HHE|28.417675|-14.085531|531.5|0.0|104.4|0.0|GrlpCMG6T30s2400VmsGrlpDM24Mk3FixGainTap6|749227000.0|1.0|M/S|100.0|2015-06-08T18:16:17|2018-01-31T15:34:07
ES|CFTV||HHE|28.417675|-14.085531|531.5|0.0|90.0|0.0|GrlpCMG6T30s2400VmsGrlpDM24Mk3FixGainTap6|749227000.0|1.0|M/S|100.0|2018-01-31T15:35:40|
ES|CFTV||HHN|28.417675|-14.085531|531.5|0.0|14.4|0.0|GrlpCMG3T100s1500VmsGrlpDM24Mk3FixGainTap6|472219000.0|1.0|M/S|100.0|2014-11-06T13:38:43|2015-04-04T17:23:08
ES|CFTV||HHN|28.417675|-14.085531|531.5|0.0|14.4|0.0|GrlpCMG6T30s2400VmsGrlpDM24Mk3FixGainTap6|746727000.0|1.0|M/S|100.0|2015-06-08T18:16:17|2018-01-31T15:34:07
ES|CFTV||HHN|28.417675|-14.085531|531.5|0.0|0.0|0.0|GrlpCMG6T30s2400VmsGrlpDM24Mk3FixGainTap6|746727000.0|1.0|M/S|100.0|2018-01-31T15:35:40|
ES|CFTV||HHZ|28.417675|-14.085531|531.5|0.0|0.0|-90.0|GrlpCMG3T100s1500VmsGrlpDM24Mk3FixGainTap6|472781000.0|1.0|M/S|100.0|2014-11-06T13:38:43|2015-04-04T17:23:08
ES|CFTV||HHZ|28.417675|-14.085531|531.5|0.0|0.0|-90.0|GrlpCMG6T30s2400VmsGrlpDM24Mk3FixGainTap6|747977000.0|1.0|M/S|100.0|2015-06-08T18:16:17|2018-01-31T15:34:07
ES|CFTV||HHZ|28.417675|-14.085531|531.5|0.0|0.0|-90.0|GrlpCMG6T30s2400VmsGrlpDM24Mk3FixGainTap6|747977000.0|1.0|M/S|100.0|2018-01-31T15:35:40|
ES|CFTV||SHZ|28.417675|-14.085531|531.5|0.0|0.0|-90.0|TeledyneS13PrestonPreSys1000|1102100000.0|5.0|M/S|50.0|1996-11-02T00:00:00|2013-07-19T09:11:05
ES|CFTV|00|SHZ|28.417675|-14.085531|531.5|0.0|0.0|-90.0|TeledyneS13NmxTaurus4VppHighImp1mHz50sps|2690580000000.0|5.0|M/S|50.0|2010-07-21T09:25:10|2014-10-28T17:05:45
ES|CFTV|01|SHZ|28.417675|-14.085531|531.5|0.0|0.0|-90.0|TeledyneS13UnkDataSeisVAX|551048000.0|5.0|M/S|50.0|1990-07-17T00:00:00|1996-11-01T23:59:59
ES|CFUE||HHE|28.6468|-13.9359|180.0|0.0|80.5|0.0|GrlpCMG3T3851@100s1500VmsNmxTrident40Vpp1mHzRFoff|606967000.0|1.0|M/S|100.0|2004-11-17T10:58:10|2006-07-25T15:01:50
ES|CFUE||HHE|28.6468|-13.9359|180.0|0.0|251.4|0.0|GrlpCMG3T3586@100s1500VmsNmxTrident40Vpp1mHzRFoff|604807000.0|1.0|M/S|100.0|2006-07-25T16:43:30|2008-04-10T14:16:50
ES|CFUE||HHE|28.6468|-13.9359|180.0|0.0|104.0|0.0|GrlpCMG3T3586@100s1500VmsNmxTrident40Vpp1mHzRFon|604788000.0|1.0|M/S|100.0|2008-04-10T15:40:00|2014-07-16T14:48:25
ES|CFUE||HHE|28.6468|-13.9359|180.0|0.0|90.0|0.0|GrlpCMG3T3586@100s1500VmsNmxTrident40Vpp1mHzRFon|604788000.0|1.0|M/S|100.0|2014-07-16T14:53:36|2022-09-15T09:26:57
ES|CFUE||HHE|28.6468|-13.9359|180.0|0.0|90.0|0.0|GrlpCMG3T3586@100s1500VmsNmxCtr40VppLPha1mHzRFon|604781000.0|1.0|M/S|100.0|2022-09-15T12:18:00|
ES|CFUE||HHN|28.6468|-13.9359|180.0|0.0|350.5|0.0|GrlpCMG3T3851@100s1500VmsNmxTrident40Vpp1mHzRFoff|608887000.0|1.0|M/S|100.0|2004-11-17T10:58:10|2006-07-25T15:01:50
ES|CFUE||HHN|28.6468|-13.9359|180.0|0.0|161.4|0.0|GrlpCMG3T3586@100s1500VmsNmxTrident40Vpp1mHzRFoff|601927000.0|1.0|M/S|100.0|2006-07-25T16:43:30|2008-04-10T14:16:50
ES|CFUE||HHN|28.6468|-13.9359|180.0|0.0|14.0|0.0|GrlpCMG3T3586@100s1500VmsNmxTrident40Vpp1mHzRFon|601908000.0|1.0|M/S|100.0|2008-04-10T15:40:00|2014-07-16T14:48:25
ES|CFUE||HHN|28.6468|-13.9359|180.0|0.0|0.0|0.0|GrlpCMG3T3586@100s1500VmsNmxTrident40Vpp1mHzRFon|601908000.0|1.0|M/S|100.0|2014-07-16T14:53:36|2022-09-15T09:26:57
ES|CFUE||HHN|28.6468|-13.9359|180.0|0.0|0.0|0.0|GrlpCMG3T3586@100s1500VmsNmxCtr40VppLPha1mHzRFon|601901000.0|1.0|M/S|100.0|2022-09-15T12:18:00|
ES|CFUE||HHZ|28.6468|-13.9359|180.0|0.0|0.0|-90.0|GrlpCMG3T3851@100s1500VmsNmxTrident40Vpp1mHzRFoff|606087000.0|1.0|M/S|100.0|2004-11-17T10:58:10|2006-07-25T15:01:50
ES|CFUE||HHZ|28.6468|-13.9359|180.0|0.0|0.0|-90.0|GrlpCMG3T3586@100s1500VmsNmxTrident40Vpp1mHzRFoff|604007000.0|1.0|M/S|100.0|2006-07-25T16:43:30|2008-04-10T14:16:50
ES|CFUE||HHZ|28.6468|-13.9359|180.0|0.0|0.0|-90.0|GrlpCMG3T3586@100s1500VmsNmxTrident40Vpp1mHzRFon|603988000.0|1.0|M/S|100.0|2008-04-10T15:40:00|2014-07-16T14:48:25
ES|CFUE||HHZ|28.6468|-13.9359|180.0|0.0|0.0|-90.0|GrlpCMG3T3586@100s1500VmsNmxTrident40Vpp1mHzRFon|603988000.0|1.0|M/S|100.0|2014-07-16T14:53:36|2022-09-15T09:26:57
ES|CFUE||HHZ|28.6468|-13.9359|180.0|0.0|0.0|-90.0|GrlpCMG3T3586@100s1500VmsNmxCtr40VppLPha1mHzRFon|603981000.0|1.0|M/S|100.0|2022-09-15T12:18:00|
ES|CGAR|1K|HHE|28.3419|-16.7626|900.0|24.0|90.0|0.0|GuralpRadianGuralpMinimus|1709400000.0|1.0|M/S|100.0|2020-12-14T13:18:54|
ES|CGAR|1K|HHN|28.3419|-16.7626|900.0|24.0|0.0|0.0|GuralpRadianGuralpMinimus|1700680000.0|1.0|M/S|100.0|2020-12-14T13:18:54|
ES|CGAR|1K|HHZ|28.3419|-16.7626|900.0|24.0|0.0|-90.0|GuralpRadianGuralpMinimus|1529050000.0|1.0|M/S|100.0|2020-12-14T13:18:54|
ES|CGIN||HHE|28.2054|-14.0823|116.0|0.0|112.5|0.0|NmxTrillium120PNmxTaurus40VppLowImp1mHzRFon100sps|480384000.0|1.0|M/S|100.0|2014-10-27T00:00:00|2018-01-30T11:05:09
ES|CGIN||HHE|28.2054|-14.0823|116.0|0.0|90.0|0.0|NmxTrillium120PNmxTaurus40VppLowImp1mHzRFon100sps|480384000.0|1.0|M/S|100.0|2018-01-30T19:41:00|2025-07-30T08:38:09
ES|CGIN||HHE|28.2054|-14.0823|116.0|0.0|90.0|0.0|NmxTrillium120P120s1201VmsNmxCtr40VppLPhp1mHzRF|480385000.0|1.0|M/S|100.0|2025-07-30T08:45:00|
ES|CGIN||HHN|28.2054|-14.0823|116.0|0.0|22.5|0.0|NmxTrillium120PNmxTaurus40VppLowImp1mHzRFon100sps|480384000.0|1.0|M/S|100.0|2014-10-27T00:00:00|2018-01-30T11:05:09
ES|CGIN||HHN|28.2054|-14.0823|116.0|0.0|0.0|0.0|NmxTrillium120PNmxTaurus40VppLowImp1mHzRFon100sps|480384000.0|1.0|M/S|100.0|2018-01-30T19:41:00|2025-07-30T08:38:09
ES|CGIN||HHN|28.2054|-14.0823|116.0|0.0|0.0|0.0|NmxTrillium120P120s1201VmsNmxCtr40VppLPhp1mHzRF|480385000.0|1.0|M/S|100.0|2025-07-30T08:45:00|
ES|CGIN||HHZ|28.2054|-14.0823|116.0|0.0|0.0|-90.0|NmxTrillium120PNmxTaurus40VppLowImp1mHzRFon100sps|480384000.0|1.0|M/S|100.0|2014-10-27T00:00:00|2018-01-30T11:05:09
ES|CGIN||HHZ|28.2054|-14.0823|116.0|0.0|0.0|-90.0|NmxTrillium120PNmxTaurus40VppLowImp1mHzRFon100sps|480384000.0|1.0|M/S|100.0|2018-01-30T19:41:00|2025-07-30T08:38:09
ES|CGIN||HHZ|28.2054|-14.0823|116.0|0.0|0.0|-90.0|NmxTrillium120P120s1201VmsNmxCtr40VppLPhp1mHzRF|480385000.0|1.0|M/S|100.0|2025-07-30T08:45:00|
ES|CGOR||HHE|28.778859|-17.994899|445.0|0.0|90.0|0.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301230000.0|1.0|M/S|100.0|2017-11-07T11:19:32|2019-03-18T13:12:35
ES|CGOR||HHE|28.778859|-17.994899|445.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFonLinPha|301720000.0|1.0|M/S|100.0|2019-03-18T13:42:49|2025-07-03T10:08:50
ES|CGOR||HHE|28.7784|-17.9958|435.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFonLinPha|301720000.0|1.0|M/S|100.0|2025-07-03T10:10:00|
ES|CGOR||HHN|28.778859|-17.994899|445.0|0.0|0.0|0.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301230000.0|1.0|M/S|100.0|2017-11-07T11:19:32|2019-03-18T13:12:35
ES|CGOR||HHN|28.778859|-17.994899|445.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFonLinPha|301720000.0|1.0|M/S|100.0|2019-03-18T13:42:49|2025-07-03T10:08:50
ES|CGOR||HHN|28.7784|-17.9958|435.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFonLinPha|301720000.0|1.0|M/S|100.0|2025-07-03T10:10:00|
ES|CGOR||HHZ|28.778859|-17.994899|445.0|0.0|0.0|-90.0|NmxTCompact20s753Vms_NmxTaurus40VppLowImp1mHzRFon|301230000.0|1.0|M/S|100.0|2017-11-07T11:19:32|2019-03-18T13:12:35
ES|CGOR||HHZ|28.778859|-17.994899|445.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFonLinPha|301720000.0|1.0|M/S|100.0|2019-03-18T13:42:49|2025-07-03T10:08:50
ES|CGOR||HHZ|28.7784|-17.9958|435.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40Vpp1mHzRFonLinPha|301720000.0|1.0|M/S|100.0|2025-07-03T10:10:00|
ES|CGRA||HHE|28.1043|-16.5322|270.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxTaurus40VppLowImp1mHz|301710000.0|1.0|M/S|100.0|2017-03-24T11:27:54|2019-05-02T09:12:19
ES|CGRA||HHN|28.1043|-16.5322|270.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxTaurus40VppLowImp1mHz|301710000.0|1.0|M/S|100.0|2017-03-24T11:27:54|2019-05-02T09:12:19
ES|CGRA||HHZ|28.1043|-16.5322|270.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxTaurus40VppLowImp1mHz|301710000.0|1.0|M/S|100.0|2017-03-24T11:27:54|2019-05-02T09:12:19
ES|CGRA|1K|HHE|28.1015|-16.5345|260.0|0.0|90.0|0.0|GuralpRadianGuralpMinimus|1716670000.0|1.0|M/S|100.0|2019-05-02T11:50:42|2020-12-13T18:24:38
ES|CGRA|1K|HHE|28.1015|-16.5345|260.0|24.5|90.0|0.0|GuralpRadianGuralpMinimus|1716670000.0|1.0|M/S|100.0|2020-12-15T15:02:01|2021-11-21T21:53:47
ES|CGRA|1K|HHE|28.1015|-16.5345|260.0|24.5|90.0|0.0|GuralpRadianGuralpMinimus|1716670000.0|1.0|M/S|100.0|2022-12-14T13:31:43|
ES|CGRA|1K|HHN|28.1015|-16.5345|260.0|0.0|0.0|0.0|GuralpRadianGuralpMinimus|1780000000.0|1.0|M/S|100.0|2019-05-02T11:50:42|2020-12-13T18:24:38
ES|CGRA|1K|HHN|28.1015|-16.5345|260.0|24.5|0.0|0.0|GuralpRadianGuralpMinimus|1780000000.0|1.0|M/S|100.0|2020-12-15T15:02:01|2021-11-21T21:53:47
ES|CGRA|1K|HHN|28.1015|-16.5345|260.0|24.5|0.0|0.0|GuralpRadianGuralpMinimus|1780000000.0|1.0|M/S|100.0|2022-12-14T13:31:43|
ES|CGRA|1K|HHZ|28.1015|-16.5345|260.0|0.0|0.0|-90.0|GuralpRadianGuralpMinimus|1396670000.0|1.0|M/S|100.0|2019-05-02T11:50:42|2020-12-13T18:24:38
ES|CGRA|1K|HHZ|28.1015|-16.5345|260.0|24.5|0.0|-90.0|GuralpRadianGuralpMinimus|1396670000.0|1.0|M/S|100.0|2020-12-15T15:02:01|2021-11-21T21:53:47
ES|CGRA|1K|HHZ|28.1015|-16.5345|260.0|24.5|0.0|-90.0|GuralpRadianGuralpMinimus|1396670000.0|1.0|M/S|100.0|2022-12-14T13:31:43|
ES|CGUI||HHE|28.3222|-16.4425|869.0|0.0|90.0|0.0|GeotechKS2k120sNmxTaurus40VppLowImp1mHzRFon|799695000.0|1.0|M/S|100.0|2013-12-30T09:16:50|2020-11-03T09:58:53
ES|CGUI||HHN|28.3222|-16.4425|869.0|0.0|0.0|0.0|GeotechKS2k120sNmxTaurus40VppLowImp1mHzRFon|799695000.0|1.0|M/S|100.0|2013-12-30T09:16:50|2020-11-03T09:58:53
ES|CGUI||HHZ|28.3222|-16.4425|869.0|0.0|0.0|-90.0|GeotechKS2k120sNmxTaurus40VppLowImp1mHzRFon|799695000.0|1.0|M/S|100.0|2013-12-30T09:16:50|2020-11-03T09:58:53
ES|CGUI|1K|HHE|28.3231|-16.4424|871.0|28.0|90.0|0.0|GuralpRadianGuralpMinimus|1740000000.0|1.0|M/S|100.0|2020-12-17T14:00:00|
ES|CGUI|1K|HHN|28.3231|-16.4424|871.0|28.0|0.0|0.0|GuralpRadianGuralpMinimus|1753330000.0|1.0|M/S|100.0|2020-12-17T14:00:00|
ES|CGUI|1K|HHZ|28.3231|-16.4424|871.0|28.0|0.0|-90.0|GuralpRadianGuralpMinimus|1476670000.0|1.0|M/S|100.0|2020-12-17T14:00:00|
ES|CHIE|00|SHZ|27.727|-17.9607|170.0|0.0|0.0|-90.0|XXXX|1368190000000.0|5.0|M/S|50.0|2010-07-21T00:00:00|2011-07-29T11:29:59
ES|CHIE|00|SHZ|27.727|-17.9607|170.0|0.0|0.0|-90.0|XXXX|1369220000000.0|5.0|M/S|50.0|2011-07-29T11:30:00|2017-10-06T09:37:05
ES|CIBOR||HHE|39.635035|-5.42511|586.3|0.0|90.0|0.0|NmxTCompPH120s754VmsNmxCentaur40VppLPha1mHzRFoff|301720000.0|1.0|M/S|100.0|2019-12-16T14:02:54|2020-03-02T09:12:03
ES|CIBOR||HHN|39.635035|-5.42511|586.3|0.0|0.0|0.0|NmxTCompPH120s754VmsNmxCentaur40VppLPha1mHzRFoff|301720000.0|1.0|M/S|100.0|2019-12-16T14:02:54|2020-03-02T09:12:03
ES|CIBOR||HHZ|39.635035|-5.42511|586.3|0.0|0.0|-90.0|NmxTCompPH120s754VmsNmxCentaur40VppLPha1mHzRFoff|301720000.0|1.0|M/S|100.0|2019-12-16T14:02:54|2020-03-02T09:12:03
ES|CINF|1K|HHE|28.1275|-16.724|405.0|0.0|90.0|0.0|GuralpRadianGuralpMinimus|1810330000.0|1.0|M/S|100.0|2020-07-10T10:53:30|
ES|CINF|1K|HHN|28.1275|-16.724|405.0|0.0|0.0|0.0|GuralpRadianGuralpMinimus|1910670000.0|1.0|M/S|100.0|2020-07-10T10:53:30|
ES|CINF|1K|HHZ|28.1275|-16.724|405.0|0.0|0.0|-90.0|GuralpRadianGuralpMinimus|1455000000.0|1.0|M/S|100.0|2020-07-10T10:53:30|
ES|CISO||HHE|27.738233|-17.951533|826.3|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLinPha1mHzRFon|301710000.0|1.0|M/S|100.0|2024-06-27T12:46:00|
ES|CISO||HHN|27.738233|-17.951533|826.3|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLinPha1mHzRFon|301710000.0|1.0|M/S|100.0|2024-06-27T12:46:00|
ES|CISO||HHZ|27.738233|-17.951533|826.3|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40VppLinPha1mHzRFon|301710000.0|1.0|M/S|100.0|2024-06-27T12:46:00|
ES|CIZA||HHE|28.309275|-16.498477|2362.0|0.0|90.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2026-03-05T11:00:00|
ES|CIZA||HHN|28.309275|-16.498477|2362.0|0.0|0.0|0.0|NmxTCompact120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2026-03-05T11:00:00|
ES|CIZA||HHZ|28.309275|-16.498477|2362.0|0.0|0.0|-90.0|NmxTCompact120s754VmsNmxCentaur40VppLPha1mHzRFon|301710000.0|1.0|M/S|100.0|2026-03-05T11:00:00|
ES|CJED||HHE|28.57924|-17.87033|871.0|0.0|90.0|0.0|GeotechKS2k@120s2000VmsNmxTaurus40VppLImp1mHzRFon|799695000.0|1.0|M/S|100.0|2017-05-26T07:58:28|2026-02-25T09:17:15
ES|CJED||HHE|28.57924|-17.87033|871.0|0.0|90.0|0.0|NmxTCompact@120s754VmsNmxCentaur40VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2026-02-25T10:30:00|
ES|CJED||HHN|28.57924|-17.87033|871.0|0.0|0.0|0.0|GeotechKS2k@120s2000VmsNmxTaurus40VppLImp1mHzRFon|799695000.0|1.0|M/S|100.0|2017-05-26T07:58:28|2026-02-25T09:17:15
ES|CJED||HHN|28.57924|-17.87033|871.0|0.0|0.0|0.0|NmxTCompact@120s754VmsNmxCentaur40VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2026-02-25T10:30:00|
ES|CJED||HHZ|28.57924|-17.87033|871.0|0.0|0.0|-90.0|GeotechKS2k@120s2000VmsNmxTaurus40VppLImp1mHzRFon|799695000.0|1.0|M/S|100.0|2017-05-26T07:58:28|2026-02-25T09:17:15
ES|CJED||HHZ|28.57924|-17.87033|871.0|0.0|0.0|-90.0|NmxTCompact@120s754VmsNmxCentaur40VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2026-02-25T10:30:00|
ES|CJUL||EHE|27.7296|-18.0823|1282.0|0.0|90.0|0.0|LE3DLiteM1140Mk2@1s400VmsNmxTaur40VppLowImp1mHzRF|160184000.0|10.0|M/S|100.0|2011-08-16T14:20:10|2016-08-03T16:17:36
ES|CJUL||EHE|27.7296|-18.0823|1282.0|0.0|90.0|0.0|LE3DLiteM1140Mk2@1s400VmsNmxTaur40VppLowImp1mHzRF|160184000.0|10.0|M/S|100.0|2016-08-03T16:31:02|2017-06-21T06:36:37
ES|CJUL||EHE|27.7296|-18.0823|1282.0|0.0|90.0|0.0|LE3DLiteM1140Mk2@1s400VmsNmxTaur4VppLowImp1mHzRF|1601830000.0|10.0|M/S|100.0|2017-06-21T06:36:38|2025-04-29T09:48:35
ES|CJUL||EHN|27.7296|-18.0823|1282.0|0.0|0.0|0.0|LE3DLiteM1140Mk2@1s400VmsNmxTaur40VppLowImp1mHzRF|160184000.0|10.0|M/S|100.0|2011-08-16T14:20:10|2016-08-03T16:17:36
ES|CJUL||EHN|27.7296|-18.0823|1282.0|0.0|0.0|0.0|LE3DLiteM1140Mk2@1s400VmsNmxTaur40VppLowImp1mHzRF|160184000.0|10.0|M/S|100.0|2016-08-03T16:31:02|2017-06-21T06:36:37
ES|CJUL||EHN|27.7296|-18.0823|1282.0|0.0|0.0|0.0|LE3DLiteM1140Mk2@1s400VmsNmxTaur4VppLowImp1mHzRF|1601830000.0|10.0|M/S|100.0|2017-06-21T06:36:38|2025-04-29T09:48:35
ES|CJUL||EHZ|27.7296|-18.0823|1282.0|0.0|0.0|-90.0|LE3DLiteM1140Mk2@1s400VmsNmxTaur40VppLowImp1mHzRF|160184000.0|10.0|M/S|100.0|2011-08-16T14:20:10|2016-08-03T16:17:36
ES|CJUL||EHZ|27.7296|-18.0823|1282.0|0.0|0.0|-90.0|LE3DLiteM1140Mk2@1s400VmsNmxTaur40VppLowImp1mHzRF|160184000.0|10.0|M/S|100.0|2016-08-03T16:31:02|2017-06-21T06:36:37
ES|CJUL||EHZ|27.7296|-18.0823|1282.0|0.0|0.0|-90.0|LE3DLiteM1140Mk2@1s400VmsNmxTaur4VppLowImp1mHzRF|1601830000.0|10.0|M/S|100.0|2017-06-21T06:36:38|2025-04-29T09:48:35
ES|CJUL||HHE|27.7296|-18.0823|1282.0|0.0|90.0|0.0|NmxTCompact120s@754VmsNmxCentayr40VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2025-04-29T10:34:21|
ES|CJUL||HHN|27.7296|-18.0823|1282.0|0.0|0.0|0.0|NmxTCompact120s@754VmsNmxCentayr40VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2025-04-29T10:34:21|
ES|CJUL||HHZ|27.7296|-18.0823|1282.0|0.0|0.0|-90.0|NmxTCompact120s@754VmsNmxCentayr40VppLPh1mHzRFon|301710000.0|1.0|M/S|100.0|2025-04-29T10:34:21|
ES|CLAJ|1K|HHE|28.1557|-16.675|1400.0|0.0|90.0|0.0|GuralpRadianGuralpMinimus|1905000000.0|1.0|M/S|100.0|2019-03-12T14:09:07|2020-12-17T14:36:50
ES|CLAJ|1K|HHE|28.155675|-16.675353|1412.0|23.0|90.0|0.0|GuralpRadianGuralpMinimus|1905000000.0|1.0|M/S|100.0|2021-01-21T14:36:29|
